Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026091605011482,BHDC,36,25,11,426.4,4690.4
2026091605011931,BHL,74,58,377,216.1,81469.7
2026091605011930,BHL,17,58,998,216.1,215667.8
2026091605011929,BHL,34,58,625,216.1,135062.5
2026091605011871,BHL,34,58,20,216.1,4322.0
2026091605011839,BHL,34,21,55,216.1,11885.5
2026091605011730,BHL,34,26,300,216.1,64830.0
2026091605011562,BHL,52,6,410,216.1,88601.0
2026091605011561,BHL,42,6,40,216.1,8644.0
2026091605011512,BHL,42,4,50,216.1,10805.0
2026091605011454,BHL,42,6,10,216.1,2161.0
2026091605011935,BHPL,28,19,100,452.2,45220.0
2026091605011934,BHPL,57,19,109,453.5,49431.5
2026091605011933,BHPL,54,19,200,453.6,90720.0
2026091605011932,BHPL,22,19,30,453.6,13608.0
2026091605011439,BHPL,44,59,100,455.6,45560.0
2026091605011641,BNHC,81,44,430,276.9,119067.0
2026091605011640,BNHC,81,18,400,276.9,110760.0
2026091605011639,BNHC,81,33,30,276.9,8307.0
2026091605011638,BNHC,81,57,140,275.5,38570.0
2026091605011564,BNHC,58,38,82,275.2,22566.4
2026091605011503,BNHC,34,38,125,275.3,34412.5
2026091605011898,CHDC,50,101,"2,800",2353.1,6588680.0
2026091605011885,CHDC,17,50,90,2368.0,213120.0
2026091605011884,CHDC,17,39,100,2368.0,236800.0
2026091605011883,CHDC,17,40,100,2367.9,236790.0
2026091605011882,CHDC,17,57,10,2367.8,23678.0
2026091605011578,CHDC,65,50,155,2369.0,367195.0
2026091605011527,CHDC,57,14,200,2368.1,473620.0
2026091605011526,CHDC,57,58,100,2368.0,236800.0
2026091605011525,CHDC,57,101,30,2368.0,71040.0
2026091605011524,CHDC,57,64,200,2367.9,473580.0
2026091605011577,CHDC,65,34,33,2362.3,77955.9
2026091605011576,CHDC,65,51,12,2362.3,28347.6
2026091605011563,CHDC,60,51,21,2362.3,49608.3
2026091605011549,CHDC,60,42,12,2362.3,28347.6
2026091605011529,CHDC,57,50,270,2369.0,639630.0
2026091605011528,CHDC,57,7,200,2369.0,473800.0
2026091605011706,CIT,48,17,30,1732.0,51960.0
2026091605011550,CIT,58,38,25,1732.9,43322.5
2026091605011831,CKHL,58,86,15,576.1,8641.5
2026091605011830,CKHL,32,86,90,576.5,51885.0
2026091605011829,CKHL,19,86,10,576.6,5766.0
2026091605011828,CKHL,58,86,10,576.7,5767.0
2026091605011624,CKHL,42,86,20,581.0,11620.0
2026091605011623,CKHL,36,86,115,581.0,66815.0
2026091605011731,CLI,36,41,40,428.1,17124.0
2026091605011712,CLI,36,57,13,428.1,5565.3
2026091605011607,CLI,29,32,10,429.9,4299.0
2026091605011523,CLI,45,25,13,428.0,5564.0
2026091605011449,CLI,29,32,10,429.9,4299.0
2026091605011837,DOLTI,35,42,10,303.9,3039.0
2026091605011851,DORDI,52,57,839,253.0,212267.0
2026091605011772,DORDI,52,39,161,253.0,40733.0
2026091605011771,DORDI,49,39,"1,100",253.0,278300.0
2026091605011770,DORDI,36,39,470,253.0,118910.0
2026091605011769,DORDI,39,39,100,253.1,25310.0
2026091605011768,DORDI,10,39,30,253.1,7593.0
2026091605011767,DORDI,14,39,114,253.2,28864.8
2026091605011766,DORDI,11,39,25,253.5,6337.5
2026091605011664,EHPL,5,7,300,329.0,98700.0
2026091605011621,EHPL,46,64,541,327.0,176907.0
2026091605011620,EHPL,91,64,137,327.1,44812.7
2026091605011619,EHPL,34,64,100,327.1,32710.0
2026091605011618,EHPL,51,64,100,327.2,32720.0
2026091605011617,EHPL,57,64,112,327.3,36657.6
2026091605011616,EHPL,35,64,50,328.0,16400.0
2026091605011615,EHPL,26,64,260,328.0,85280.0
2026091605011556,EHPL,49,96,60,330.0,19800.0
2026091605011461,EHPL,59,49,89,330.7,29432.3
2026091605011897,ENL,57,95,978,548.3,536237.4
2026091605011896,ENL,34,95,100,549.0,54900.0
2026091605011895,ENL,45,95,150,549.2,82380.0
2026091605011894,ENL,22,95,200,549.3,109860.0
2026091605011893,ENL,22,95,72,549.6,39571.2
2026091605011890,ENL,96,56,20,550.0,11000.0
2026091605011466,ENL,13,34,15,552.6,8289.0
2026091605011465,ENL,52,34,151,552.8,83472.8
2026091605011464,ENL,58,34,100,553.0,55300.0
2026091605011463,ENL,28,34,10,553.0,5530.0
2026091605011472,ENL,52,34,150,551.1,82665.0
2026091605011471,ENL,51,34,10,551.5,5515.0
2026091605011470,ENL,1,34,100,552.0,55200.0
2026091605011469,ENL,51,34,20,552.0,11040.0
2026091605011468,ENL,54,34,10,552.2,5522.0
2026091605011467,ENL,51,34,20,552.5,11050.0
2026091605011478,ENL,48,34,100,550.0,55000.0
2026091605011477,ENL,57,34,10,550.0,5500.0
2026091605011476,ENL,58,34,10,550.0,5500.0
2026091605011475,ENL,1,34,50,550.0,27500.0
2026091605011474,ENL,59,34,20,550.0,11000.0
2026091605011473,ENL,21,34,100,551.0,55100.0
2026091605011757,ENL,8,56,20,550.0,11000.0
2026091605011756,ENL,64,56,77,550.0,42350.0
2026091605011755,ENL,19,56,200,550.1,110020.0
2026091605011481,ENL,64,34,24,550.0,13200.0
2026091605011480,ENL,21,34,50,550.0,27500.0
2026091605011479,ENL,82,34,50,550.0,27500.0
2026091605011873,ENL,58,56,50,550.0,27500.0
2026091605011860,ENL,22,54,10,549.6,5496.0
2026091605011849,ENL,96,56,30,550.0,16500.0
2026091605011838,ENL,58,56,10,550.0,5500.0
2026091605011833,ENL,57,56,70,550.0,38500.0
2026091605011807,ENL,22,56,200,550.0,110000.0
2026091605011926,GCIL,45,56,10,377.0,3770.0
2026091605011852,GCIL,58,56,12,377.0,4524.0
2026091605011800,GCIL,7,58,300,376.3,112890.0
2026091605011799,GCIL,58,58,19,376.3,7149.7
2026091605011798,GCIL,19,58,121,376.3,45532.3
2026091605011443,GCIL,65,59,38,378.0,14364.0
2026091605011442,GCIL,65,45,12,378.0,4536.0
2026091605011450,GCIL,42,22,25,377.8,9445.0
2026091605011631,GCIL,43,22,70,377.1,26397.0
2026091605011540,GCIL,38,59,145,378.0,54810.0
2026091605011650,GCIL,65,59,47,378.0,17766.0
2026091605011633,GCIL,34,22,80,377.0,30160.0
2026091605011632,GCIL,34,22,50,377.0,18850.0
2026091605011714,GCIL,34,58,20,377.0,7540.0
2026091605011462,GVL,16,57,11,492.1,5413.1
2026091605011762,HATHY,57,6,27,594.0,16038.0
2026091605011672,HATHY,57,47,50,595.0,29750.0
2026091605011671,HATHY,58,47,10,595.0,5950.0
2026091605011670,HATHY,68,47,10,595.0,5950.0
2026091605011669,HATHY,42,47,34,595.0,20230.0
2026091605011668,HATHY,43,47,77,595.0,45815.0
2026091605011667,HATHY,44,47,100,595.1,59510.0
2026091605011666,HATHY,18,47,500,595.2,297600.0
2026091605011643,HATHY,18,29,500,595.2,297600.0
2026091605011486,HATHY,43,14,76,595.0,45220.0
2026091605011437,HATHY,43,11,120,595.0,71400.0
2026091605011754,HDL,63,49,25,1202.2,30055.0
2026091605011546,HDL,78,42,30,1202.1,36063.0
2026091605011545,HDL,29,42,35,1202.1,42073.5
2026091605011713,HDL,63,42,85,1202.2,102187.0
2026091605011628,HHL,49,37,36,333.0,11988.0
2026091605011627,HHL,6,37,164,333.0,54612.0
2026091605011544,HHL,6,34,836,333.0,278388.0
2026091605011865,HIDCL,45,16,44,254.0,11176.0
2026091605011864,HIDCL,45,58,56,253.4,14190.4
2026091605011827,HIDCL,57,58,60,253.4,15204.0
2026091605011711,HIDCL,7,58,500,253.4,126700.0
2026091605011579,HIDCL,32,58,10,253.2,2532.0
2026091605011558,HIDCL,32,58,440,253.2,111408.0
2026091605011557,HIDCL,42,58,50,253.3,12665.0
2026091605011531,HIDCL,42,58,50,253.3,12665.0
2026091605011499,HIDCL,41,58,45,254.0,11430.0
2026091605011891,HRL,44,36,330,520.0,171600.0
2026091605011881,HRL,44,49,433,520.0,225160.0
2026091605011880,HRL,45,49,200,520.0,104000.0
2026091605011879,HRL,76,49,100,520.0,52000.0
2026091605011878,HRL,45,49,50,520.0,26000.0
2026091605011877,HRL,45,49,50,520.0,26000.0
2026091605011735,HRL,50,50,135,520.1,70213.5
2026091605011734,HRL,7,50,90,520.2,46818.0
2026091605011596,HRL,45,84,30,521.0,15630.0
2026091605011552,HRL,17,84,50,521.0,26050.0
2026091605011535,HRL,57,84,180,521.0,93780.0
2026091605011451,HRL,7,29,10,520.2,5202.0
2026091605011741,HRL,26,50,100,520.0,52000.0
2026091605011740,HRL,58,50,40,520.0,20800.0
2026091605011739,HRL,6,50,400,520.0,208000.0
2026091605011738,HRL,41,50,48,520.0,24960.0
2026091605011737,HRL,74,50,500,520.1,260050.0
2026091605011736,HRL,1,50,200,520.1,104020.0
2026091605011760,HRL,41,35,34,520.9,17710.6
2026091605011759,HRL,3,35,46,520.9,23961.4
2026091605011751,HRL,68,35,20,520.9,10418.0
2026091605011750,HRL,4,13,22,520.0,11440.0
2026091605011749,HRL,90,13,13,520.0,6760.0
2026091605011742,HRL,90,50,487,520.0,253240.0
2026091605011876,HRL,41,49,50,520.0,26000.0
2026091605011875,HRL,32,49,50,520.0,26000.0
2026091605011874,HRL,4,49,178,520.0,92560.0
2026091605011836,HRL,90,90,"2,000",520.1,1040200.0
2026091605011812,HRL,69,84,100,521.0,52100.0
2026091605011761,HRL,41,84,66,521.0,34386.0
2026091605011858,IHL,81,45,94,327.0,30738.0
2026091605011857,IHL,81,22,100,326.0,32600.0
2026091605011856,IHL,81,33,100,326.0,32600.0
2026091605011855,IHL,81,11,10,325.5,3255.0
2026091605011595,IHL,81,11,10,325.0,3250.0
2026091605011453,IHL,81,42,"1,686",325.0,547950.0
2026091605011452,IHL,58,42,14,325.0,4550.0
2026091605011824,ILI,19,58,64,418.9,26809.6
2026091605011823,ILI,5,58,100,419.0,41900.0
2026091605011822,ILI,17,58,60,419.0,25140.0
2026091605011821,ILI,36,58,26,419.0,10894.0
2026091605011820,ILI,57,58,10,419.1,4191.0
2026091605011819,ILI,1,58,20,419.1,8382.0
2026091605011818,ILI,1,58,20,419.2,8384.0
2026091605011776,KBSH,19,44,100,830.1,83010.0
2026091605011835,KDBY,22,32,100,10.01,1001.0
2026091605011888,MAKAR,45,38,20,419.0,8380.0
2026091605011886,MAKAR,45,3,"1,000",419.0,419000.0
2026091605011843,MAKAR,45,59,330,419.0,138270.0
2026091605011842,MAKAR,45,38,100,418.9,41890.0
2026091605011841,MAKAR,45,42,440,418.8,184272.0
2026091605011840,MAKAR,45,32,110,418.5,46035.0
2026091605011629,MAKAR,44,22,100,417.0,41700.0
2026091605011600,MAKAR,35,92,10,417.7,4177.0
2026091605011547,MAKAR,45,29,10,416.5,4165.0
2026091605011522,MAKAR,45,57,50,416.5,20825.0
2026091605011496,MAKAR,45,38,300,417.8,125340.0
2026091605011495,MAKAR,45,92,200,417.8,83560.0
2026091605011832,MAKAR,44,75,370,417.0,154290.0
2026091605011779,MAKAR,52,32,200,418.5,83700.0
2026091605011778,MAKAR,52,38,300,418.4,125520.0
2026091605011709,MAKAR,45,32,740,418.5,309690.0
2026091605011708,MAKAR,45,38,200,417.8,83560.0
2026091605011651,MAKAR,33,38,400,417.1,166840.0
2026091605011494,MANDU,34,39,358,698.0,249884.0
2026091605011493,MANDU,4,39,140,698.0,97720.0
2026091605011492,MANDU,4,39,300,698.0,209400.0
2026091605011491,MANDU,33,39,100,700.0,70000.0
2026091605011848,MBJC,33,21,10,294.0,2940.0
2026091605011847,MBJC,33,65,400,294.0,117600.0
2026091605011846,MBJC,33,51,200,294.0,58800.0
2026091605011845,MBJC,33,54,50,294.0,14700.0
2026091605011748,MBJC,17,42,10,292.6,2926.0
2026091605011673,MBJC,17,29,50,292.6,14630.0
2026091605011604,MBJC,17,52,10,292.6,2926.0
2026091605011758,MCHL,47,32,13,268.0,3484.0
2026091605011810,MEHL,84,19,340,256.7,87278.0
2026091605011809,MEHL,84,19,60,256.7,15402.0
2026091605011693,MEHL,84,19,"1,220",256.7,313174.0
2026091605011692,MEHL,84,36,180,256.7,46206.0
2026091605011635,MEHL,84,36,120,256.7,30804.0
2026091605011436,MEHL,49,43,77,256.0,19712.0
2026091605011537,MEHL,84,74,200,256.7,51340.0
2026091605011500,MEHL,49,36,120,256.0,30720.0
2026091605011459,MEHL,84,45,980,256.8,251664.0
2026091605011458,MEHL,84,60,10,256.6,2566.0
2026091605011457,MEHL,84,58,10,256.6,2566.0
2026091605011440,MEHL,49,53,300,256.0,76800.0
2026091605011599,MEHL,84,38,"1,380",256.8,354384.0
2026091605011598,MEHL,84,59,100,256.8,25680.0
2026091605011597,MEHL,84,45,20,256.8,5136.0
2026091605011573,MEHL,43,74,25,256.7,6417.5
2026091605011572,MEHL,43,36,47,256.0,12032.0
2026091605011559,MEHL,49,36,53,256.0,13568.0
2026091605011609,MHCL,58,38,65,290.7,18895.5
2026091605011502,MHL,42,22,10,463.0,4630.0
2026091605011501,MHL,42,22,10,464.0,4640.0
2026091605011705,MKHC,45,6,628,259.0,162652.0
2026091605011704,MKHC,52,6,500,259.0,129500.0
2026091605011703,MKHC,41,6,350,259.0,90650.0
2026091605011702,MKHC,8,6,50,259.0,12950.0
2026091605011701,MKHC,37,6,100,259.1,25910.0
2026091605011634,MKHC,49,42,20,259.2,5184.0
2026091605011590,MKHC,48,42,30,259.5,7785.0
2026091605011521,MKHC,63,42,250,260.0,65000.0
2026091605011803,MKJC,45,4,50,294.0,14700.0
2026091605011802,MKJC,38,4,200,294.1,58820.0
2026091605011801,MKJC,92,4,39,294.1,11469.9
2026091605011777,MKJC,92,96,375,294.1,110287.5
2026091605011534,MKJC,41,58,75,294.9,22117.5
2026091605011483,MKJC,92,34,76,294.1,22351.6
2026091605011699,NBF3,8,42,500,9.41,4705.0
2026091605011901,NICSF,22,57,245,8.5,2082.5
2026091605011900,NICSF,43,57,"5,000",8.5,42500.0
2026091605011899,NICSF,58,57,755,8.5,6417.5
2026091605011811,NICSF,58,11,100,8.5,850.0
2026091605011863,NIFRA,45,58,766,250.3,191729.8
2026091605011862,NIFRA,70,58,60,250.3,15018.0
2026091605011861,NIFRA,94,58,145,250.4,36308.0
2026091605011853,NIFRA,94,54,54,250.4,13521.6
2026091605011813,NIFRA,94,53,800,250.4,200320.0
2026091605011689,NIFRA,67,29,50,250.5,12525.0
2026091605011630,NIFRA,38,58,29,250.9,7276.1
2026091605011588,NIFRA,42,50,10,251.0,2510.0
2026091605011924,NRIC,17,50,625,820.0,512500.0
2026091605011923,NRIC,58,50,10,820.0,8200.0
2026091605011922,NRIC,34,50,10,820.0,8200.0
2026091605011921,NRIC,45,50,32,820.0,26240.0
2026091605011920,NRIC,38,50,100,820.1,82010.0
2026091605011919,NRIC,1,50,50,820.1,41005.0
2026091605011656,NRIC,42,26,20,825.0,16500.0
2026091605011655,NRIC,56,26,42,825.0,34650.0
2026091605011654,NRIC,1,26,20,825.0,16500.0
2026091605011653,NRIC,51,26,15,825.0,12375.0
2026091605011585,NRIC,6,48,10,825.1,8251.0
2026091605011662,NRIC,1,26,50,820.2,41010.0
2026091605011661,NRIC,13,26,30,820.3,24609.0
2026091605011660,NRIC,95,26,20,822.0,16440.0
2026091605011659,NRIC,34,26,222,822.5,182595.0
2026091605011658,NRIC,45,26,22,824.5,18139.0
2026091605011657,NRIC,48,26,35,824.5,28857.5
2026091605011918,NRIC,45,50,112,820.1,91851.2
2026091605011909,NRIC,45,43,88,820.1,72168.8
2026091605011908,NRIC,68,43,100,820.1,82010.0
2026091605011907,NRIC,19,43,26,820.2,21325.2
2026091605011906,NRIC,46,43,100,821.0,82100.0
2026091605011663,NRIC,19,26,24,820.2,19684.8
2026091605011652,NRM,65,58,50,295.0,14750.0
2026091605011445,NRN,64,44,50,1435.2,71760.0
2026091605011485,NRN,97,14,93,1439.6,133882.8
2026091605011484,NRN,97,65,25,1439.5,35987.5
2026091605011448,NRN,64,44,90,1435.1,129159.0
2026091605011447,NRN,60,44,10,1435.1,14351.0
2026091605011446,NRN,50,44,100,1435.2,143520.0
2026091605011625,NRN,71,46,10,1443.9,14439.0
2026091605011511,NRN,97,90,520,1440.0,748800.0
2026091605011677,NRN,14,70,200,1437.0,287400.0
2026091605011676,NRN,97,70,134,1440.0,192960.0
2026091605011675,NRN,69,70,50,1440.1,72005.0
2026091605011683,NRN,48,70,500,1432.1,716050.0
2026091605011682,NRN,81,70,400,1432.3,572920.0
2026091605011681,NRN,48,70,200,1432.4,286480.0
2026091605011680,NRN,18,70,20,1433.0,28660.0
2026091605011679,NRN,66,70,100,1435.0,143500.0
2026091605011678,NRN,64,70,160,1435.1,229616.0
2026091605011687,NRN,69,70,86,1431.0,123066.0
2026091605011686,NRN,71,70,100,1431.0,143100.0
2026091605011685,NRN,80,70,10,1432.0,14320.0
2026091605011684,NRN,71,70,"1,000",1432.0,1432000.0
2026091605011610,NTC,45,13,21,890.0,18690.0
2026091605011541,NTC,36,13,71,890.0,63190.0
2026091605011536,NTC,36,28,13,890.0,11570.0
2026091605011774,PHCL,37,29,10,309.4,3094.0
2026091605011753,PHCL,43,14,743,310.0,230330.0
2026091605011752,PHCL,43,35,157,309.7,48622.9
2026091605011694,PHCL,40,35,43,309.7,13317.1
2026091605011648,PHCL,67,17,93,309.6,28792.8
2026091605011555,PHCL,69,58,500,309.2,154600.0
2026091605011539,PHCL,33,17,207,309.5,64066.5
2026091605011538,PHCL,33,70,98,309.5,30331.0
2026091605011456,PHCL,33,58,195,309.5,60352.5
2026091605011455,PHCL,58,58,25,309.5,7737.5
2026091605011441,PHCL,35,58,390,309.6,120744.0
2026091605011611,PPL,34,57,10,320.0,3200.0
2026091605011605,PPL,59,57,10,320.0,3200.0
2026091605011915,RAWA,38,6,150,415.0,62250.0
2026091605011887,RAWA,38,45,40,415.0,16600.0
2026091605011674,RAWA,54,17,10,413.6,4136.0
2026091605011642,RAWA,7,17,100,414.0,41400.0
2026091605011601,RAWA,17,48,100,414.0,41400.0
2026091605011460,RAWA,56,14,140,414.0,57960.0
2026091605011905,RFPL,4,94,94,336.0,31584.0
2026091605011614,RFPL,42,22,10,338.4,3384.0
2026091605011700,RHGCL,42,5,31,264.0,8184.0
2026091605011519,RHGCL,62,70,440,263.1,115764.0
2026091605011518,RHGCL,35,70,950,263.1,249945.0
2026091605011517,RHGCL,43,70,50,263.2,13160.0
2026091605011516,RHGCL,25,70,300,263.2,78960.0
2026091605011515,RHGCL,35,70,50,263.2,13160.0
2026091605011514,RHGCL,45,70,20,263.4,5268.0
2026091605011513,RHGCL,49,70,190,263.4,50046.0
2026091605011510,RHGCL,34,43,20,264.0,5280.0
2026091605011707,RNLI,32,17,1,420.0,420.0
2026091605011626,RNLI,32,21,1,417.1,417.1
2026091605011551,RNLI,43,39,100,429.0,42900.0
2026091605011533,RNLI,43,38,12,429.0,5148.0
2026091605011796,SAHAS,19,91,73,694.0,50662.0
2026091605011795,SAHAS,46,91,10,694.0,6940.0
2026091605011794,SAHAS,52,91,51,694.0,35394.0
2026091605011793,SAHAS,16,91,10,694.0,6940.0
2026091605011792,SAHAS,43,91,"1,000",694.1,694100.0
2026091605011791,SAHAS,49,91,30,694.1,20823.0
2026091605011488,SAHAS,99,34,33,696.0,22968.0
2026091605011487,SAHAS,99,58,30,696.0,20880.0
2026091605011784,SAHAS,45,91,22,695.0,15290.0
2026091605011783,SAHAS,40,91,200,695.0,139000.0
2026091605011782,SAHAS,6,91,780,695.2,542256.0
2026091605011781,SAHAS,49,91,60,695.2,41712.0
2026091605011606,SAHAS,49,58,10,695.2,6952.0
2026091605011489,SAHAS,99,57,10,697.0,6970.0
2026091605011790,SAHAS,58,91,12,694.2,8330.4
2026091605011789,SAHAS,43,91,978,694.2,678927.6
2026091605011788,SAHAS,63,91,287,694.2,199235.4
2026091605011787,SAHAS,3,91,987,694.3,685274.1
2026091605011786,SAHAS,19,91,100,694.4,69440.0
2026091605011785,SAHAS,13,91,100,694.5,69450.0
2026091605011729,SANVI,16,86,148,570.0,84360.0
2026091605011728,SANVI,81,86,100,570.0,57000.0
2026091605011727,SANVI,6,86,10,570.0,5700.0
2026091605011726,SANVI,81,86,100,570.1,57010.0
2026091605011725,SANVI,40,86,142,570.1,80954.2
2026091605011724,SANVI,45,86,200,570.3,114060.0
2026091605011723,SANVI,32,86,100,571.0,57100.0
2026091605011722,SANVI,40,86,500,571.3,285650.0
2026091605011721,SANVI,50,86,200,571.4,114280.0
2026091605011720,SANVI,91,86,130,571.5,74295.0
2026091605011719,SANVI,91,86,340,571.5,194310.0
2026091605011718,SANVI,36,86,30,571.6,17148.0
2026091605011925,SGHC,65,7,10,304.7,3047.0
2026091605011602,SGHC,68,32,57,304.0,17328.0
2026091605011582,SGHC,68,32,500,304.0,152000.0
2026091605011543,SGHC,49,32,200,304.0,60800.0
2026091605011542,SGHC,38,32,230,304.0,69920.0
2026091605011498,SGHC,45,32,13,304.0,3952.0
2026091605011497,SGHC,45,58,131,304.0,39824.0
2026091605011928,SHIVM,49,11,200,676.6,135320.0
2026091605011917,SHIVM,74,71,159,676.3,107531.7
2026091605011916,SHIVM,52,71,331,676.5,223921.5
2026091605011889,SHIVM,67,11,"2,000",676.6,1353200.0
2026091605011870,SHIVM,52,6,457,676.5,309160.5
2026091605011765,SHIVM,52,49,212,676.5,143418.0
2026091605011690,SHIVM,67,7,724,676.7,489930.8
2026091605011649,SHIVM,67,49,226,676.7,152934.2
2026091605011593,SHIVM,67,49,50,676.7,33835.0
2026091605011592,SHIVM,32,49,100,676.7,67670.0
2026091605011764,SHIVM,6,49,161,676.5,108916.5
2026091605011763,SHIVM,60,49,20,676.6,13532.0
2026091605011733,SHIVM,6,6,200,676.5,135300.0
2026091605011732,SHIVM,6,39,100,676.5,67650.0
2026091605011710,SHIVM,6,48,63,676.5,42619.5
2026091605011691,SHIVM,6,7,276,676.5,186714.0
2026091605011715,SIKLES,11,29,100,575.0,57500.0
2026091605011805,SLCF,89,57,"2,900",9.48,27492.0
2026091605011804,SLCF,89,21,100,9.47,947.0
2026091605011927,SMATA,28,58,80,710.0,56800.0
2026091605011797,SMATA,28,42,20,710.0,14200.0
2026091605011560,SMATA,6,58,12,706.2,8474.4
2026091605011747,SMH,74,45,116,519.0,60204.0
2026091605011844,SMHL,32,41,200,462.0,92400.0
2026091605011716,SMHL,32,83,349,462.0,161238.0
2026091605011647,SMHL,35,83,50,462.0,23100.0
2026091605011646,SMHL,14,83,50,462.0,23100.0
2026091605011645,SMHL,42,83,100,462.0,46200.0
2026091605011644,SMHL,47,83,321,462.0,148302.0
2026091605011565,SMHL,32,64,100,462.5,46250.0
2026091605011490,SMHL,17,83,825,462.6,381645.0
2026091605011594,SMHL,47,25,31,462.0,14322.0
2026091605011570,SMHL,47,64,648,462.0,299376.0
2026091605011569,SMHL,37,64,100,462.0,46200.0
2026091605011568,SMHL,29,64,100,462.1,46210.0
2026091605011567,SMHL,56,64,20,462.2,9244.0
2026091605011566,SMHL,5,64,32,462.3,14793.6
2026091605011892,SMJC,80,45,10,414.6,4146.0
2026091605011854,SMJC,80,6,50,414.6,20730.0
2026091605011688,SMJC,58,6,50,414.6,20730.0
2026091605011637,SMJC,38,58,15,415.0,6225.0
2026091605011850,SONA,56,41,40,400.5,16020.0
2026091605011773,SONA,56,42,62,400.5,24831.0
2026091605011743,SONA,48,42,18,400.5,7209.0
2026091605011636,SONA,58,91,10,401.8,4018.0
2026091605011587,SONA,22,32,250,400.0,100000.0
2026091605011586,SONA,5,32,250,400.5,100125.0
2026091605011580,SPC,42,74,10,392.3,3923.0
2026091605011553,SPC,42,74,12,397.8,4773.6
2026091605011520,SPC,49,74,11,397.8,4375.8
2026091605011859,SPHL,34,48,150,510.0,76500.0
2026091605011554,SPL,45,58,125,610.0,76250.0
2026091605011914,STC,33,4,20,5485.0,109700.0
2026091605011806,STC,49,42,10,5515.0,55150.0
2026091605011746,STC,77,4,93,5465.0,508245.0
2026091605011745,STC,58,4,22,5467.0,120274.0
2026091605011744,STC,86,4,15,5468.0,82020.0
2026091605011904,TAMOR,6,8,393,525.4,206482.2
2026091605011903,TAMOR,33,8,35,526.1,18413.5
2026091605011902,TAMOR,58,8,500,526.2,263100.0
2026091605011869,TAMOR,33,8,"3,965",526.1,2085986.5
2026091605011868,TAMOR,49,8,505,526.1,265680.5
2026091605011867,TAMOR,60,8,110,526.2,57882.0
2026091605011438,TAMOR,19,62,10,526.2,5262.0
2026091605011866,TAMOR,52,8,120,528.0,63360.0
2026091605011826,TAMOR,52,11,10,528.0,5280.0
2026091605011825,TAMOR,52,83,70,527.0,36890.0
2026091605011808,TAMOR,60,58,500,526.2,263100.0
2026091605011780,TAMOR,19,83,10,527.0,5270.0
2026091605011574,TAMOR,19,14,10,527.0,5270.0
2026091605011817,TPC,94,25,200,369.0,73800.0
2026091605011816,TPC,94,17,200,369.0,73800.0
2026091605011815,TPC,94,70,100,368.5,36850.0
2026091605011814,TPC,94,57,40,368.5,14740.0
2026091605011509,TSHL,58,19,60,350.0,21000.0
2026091605011508,TSHL,38,19,340,350.0,119000.0
2026091605011507,TSHL,45,19,100,350.0,35000.0
2026091605011506,TSHL,39,19,200,350.0,70000.0
2026091605011505,TSHL,19,19,50,351.0,17550.0
2026091605011622,UHEWA,34,49,11,595.0,6545.0
